ISBN,title,author,Year-Of-Publication,image
0425161633,Second Nature,Alice Hoffman,1998,http://images.amazon.com/images/P/0425161633.01.MZZZZZZZ.jpg
0373092881,Second Nature,Nora Roberts,1985,http://images.amazon.com/images/P/0373092881.01.MZZZZZZZ.jpg
0385316879,Journey,Danielle Steel,2000,http://images.amazon.com/images/P/0385316879.01.MZZZZZZZ.jpg
0394490185,Journey,Robert K. Massie,1975,http://images.amazon.com/images/P/0394490185.01.MZZZZZZZ.jpg
0440237025,Journey,Danielle Steel,2001,http://images.amazon.com/images/P/0440237025.01.MZZZZZZZ.jpg
0440408091,Journey,PATRICIA MACLACHLAN,1993,http://images.amazon.com/images/P/0440408091.01.MZZZZZZZ.jpg
0449218473,Journey,James A. Michener,1994,http://images.amazon.com/images/P/0449218473.01.MZZZZZZZ.jpg
0394578260,Journey,James A. Michener,1989,http://images.amazon.com/images/P/0394578260.01.MZZZZZZZ.jpg
0842319662,Journey,Myrna Grant,0,http://images.amazon.com/images/P/0842319662.01.MZZZZZZZ.jpg
038531695X,The Ghost,Danielle Steel,1997,http://images.amazon.com/images/P/038531695X.01.MZZZZZZZ.jpg
0440224853,The Ghost,Danielle Steel,1998,http://images.amazon.com/images/P/0440224853.01.MZZZZZZZ.jpg
0395272211,"The Return of the King (The Lord of the Rings, Part 3)",J. R. R. Tolkien,1988,http://images.amazon.com/images/P/0395272211.01.MZZZZZZZ.jpg
0345339738,"The Return of the King (The Lord of the Rings, Part 3)",J.R.R. TOLKIEN,1986,http://images.amazon.com/images/P/0345339738.01.MZZZZZZZ.jpg
0618129111,"The Return of the King (The Lord of the Rings, Part 3)",J. R. R. Tolkien,2001,http://images.amazon.com/images/P/0618129111.01.MZZZZZZZ.jpg
0618260552,"The Return of the King (The Lord of the Rings, Part 3)",J.R.R. Tolkien,2002,http://images.amazon.com/images/P/0618260552.01.MZZZZZZZ.jpg
0618260285,"The Return of the King (The Lord of the Rings, Part 3)",J. R. R. Tolkien,2002,http://images.amazon.com/images/P/0618260285.01.MZZZZZZZ.jpg
0618346279,"The Return of the King (The Lord of the Rings, Part 3)",J. R. R. Tolkien,2003,http://images.amazon.com/images/P/0618346279.01.MZZZZZZZ.jpg
0399138749,Mr. Murder,Dean R. Koontz,1993,http://images.amazon.com/images/P/0399138749.01.MZZZZZZZ.jpg
0425144429,Mr. Murder,Dean R. Koontz,1996,http://images.amazon.com/images/P/0425144429.01.MZZZZZZZ.jpg
0399140557,Practical Magic,Alice Hoffman,1995,http://images.amazon.com/images/P/0399140557.01.MZZZZZZZ.jpg
0425152499,Practical Magic,Alice Hoffman,1996,http://images.amazon.com/images/P/0425152499.01.MZZZZZZZ.jpg
0425190374,Practical Magic,Alice Hoffman,2003,http://images.amazon.com/images/P/0425190374.01.MZZZZZZZ.jpg
0425168468,Practical Magic,Alice Hoffman,1998,http://images.amazon.com/images/P/0425168468.01.MZZZZZZZ.jpg
0399144714,Vector,Robin Cook,1999,http://images.amazon.com/images/P/0399144714.01.MZZZZZZZ.jpg
0425172996,Vector,Robin Cook,2000,http://images.amazon.com/images/P/0425172996.01.MZZZZZZZ.jpg
0399146164,Riptide,Catherine Coulter,2000,http://images.amazon.com/images/P/0399146164.01.MZZZZZZZ.jpg
0446607177,Riptide,Douglas Preston,1999,http://images.amazon.com/images/P/0446607177.01.MZZZZZZZ.jpg
0515130966,Riptide,Catherine Coulter,2001,http://images.amazon.com/images/P/0515130966.01.MZZZZZZZ.jpg
0061043354,Riptide,Mickey Friedman,1995,http://images.amazon.com/images/P/0061043354.01.MZZZZZZZ.jpg
0446523364,Riptide,Douglas Preston,1998,http://images.amazon.com/images/P/0446523364.01.MZZZZZZZ.jpg
0312104170,Riptide,Mickey Friedman,1994,http://images.amazon.com/images/P/0312104170.01.MZZZZZZZ.jpg
0330480987,Riptide,James Humphreys,2002,http://images.amazon.com/images/P/0330480987.01.MZZZZZZZ.jpg
0399147128,The Villa,Nora Roberts,2001,http://images.amazon.com/images/P/0399147128.01.MZZZZZZZ.jpg
0515132187,The Villa,Nora Roberts,2002,http://images.amazon.com/images/P/0515132187.01.MZZZZZZZ.jpg
0399148248,Midnight Bayou,Nora Roberts,2001,http://images.amazon.com/images/P/0399148248.01.MZZZZZZZ.jpg
0515133973,Midnight Bayou,Nora Roberts,2004,http://images.amazon.com/images/P/0515133973.01.MZZZZZZZ.jpg
039914840X,Three Fates,Nora Roberts,2002,http://images.amazon.com/images/P/039914840X.01.MZZZZZZZ.jpg
0515135062,Three Fates,Nora Roberts,2004,http://images.amazon.com/images/P/0515135062.01.MZZZZZZZ.jpg
1587886987,Three Fates,Nora Roberts,2003,http://images.amazon.com/images/P/1587886987.01.MZZZZZZZ.jpg
042510107X,Red Storm Rising,Tom Clancy,1997,http://images.amazon.com/images/P/042510107X.01.MZZZZZZZ.jpg
0871883937,Red Storm Rising,Sound Editions,1986,http://images.amazon.com/images/P/0871883937.01.MZZZZZZZ.jpg
0399131493,Red Storm Rising,Tom Clancy,1986,http://images.amazon.com/images/P/0399131493.01.MZZZZZZZ.jpg
0606009833,Red Storm Rising,Tom Clancy,1987,http://images.amazon.com/images/P/0606009833.01.MZZZZZZZ.jpg
0425109720,Patriot Games (Jack Ryan Novels),Tom Clancy,1992,http://images.amazon.com/images/P/0425109720.01.MZZZZZZZ.jpg
0425147584,Debt of Honor (Jack Ryan Novels),Tom Clancy,1997,http://images.amazon.com/images/P/0425147584.01.MZZZZZZZ.jpg
0425166619,Toxin,Robin Cook,1999,http://images.amazon.com/images/P/0425166619.01.MZZZZZZZ.jpg
0399143165,Toxin,Robin Cook,1998,http://images.amazon.com/images/P/0399143165.01.MZZZZZZZ.jpg
0681565918,Toxin,Robin Cook,2001,http://images.amazon.com/images/P/0681565918.01.MZZZZZZZ.jpg
0425189031,Portrait in Death,Nora Roberts,2003,http://images.amazon.com/images/P/0425189031.01.MZZZZZZZ.jpg
0440115450,The Cradle Will Fall,Mary Higgins Clark,1983,http://images.amazon.com/images/P/0440115450.01.MZZZZZZZ.jpg
0671741195,The Cradle Will Fall,Mary Higgins Clark,1991,http://images.amazon.com/images/P/0671741195.01.MZZZZZZZ.jpg
0440201926,Kaleidoscope,Danielle Steel,1988,http://images.amazon.com/images/P/0440201926.01.MZZZZZZZ.jpg
0385295944,Kaleidoscope,DANIELLE STEEL,1987,http://images.amazon.com/images/P/0385295944.01.MZZZZZZZ.jpg
0345448219,Kaleidoscope,DOROTHY GILMAN,2003,http://images.amazon.com/images/P/0345448219.01.MZZZZZZZ.jpg
0345364775,Kaleidoscope,Harry Turtledove,1990,http://images.amazon.com/images/P/0345364775.01.MZZZZZZZ.jpg
0440203856,Zoya,Danielle Steel,1989,http://images.amazon.com/images/P/0440203856.01.MZZZZZZZ.jpg
0385296495,Zoya,Danielle Steel,1988,http://images.amazon.com/images/P/0385296495.01.MZZZZZZZ.jpg
0440216842,The Carousel,Belva Plain,1998,http://images.amazon.com/images/P/0440216842.01.MZZZZZZZ.jpg
0743428706,The Carousel,Richard Paul Evans,2001,http://images.amazon.com/images/P/0743428706.01.MZZZZZZZ.jpg
0743500504,The Carousel,Richard Paul Evans,2000,http://images.amazon.com/images/P/0743500504.01.MZZZZZZZ.jpg
0312926294,The Carousel,Rosamunde Pilcher,1991,http://images.amazon.com/images/P/0312926294.01.MZZZZZZZ.jpg
0385311079,The Carousel,Belva Plain,1995,http://images.amazon.com/images/P/0385311079.01.MZZZZZZZ.jpg
0312914725,The Carousel,Rosamunde Pilcher,1989,http://images.amazon.com/images/P/0312914725.01.MZZZZZZZ.jpg
0440217563,Voyager,DIANA GABALDON,1994,http://images.amazon.com/images/P/0440217563.01.MZZZZZZZ.jpg
0385302320,Voyager,DIANA GABALDON,1993,http://images.amazon.com/images/P/0385302320.01.MZZZZZZZ.jpg
0385335997,Voyager,DIANA GABALDON,2001,http://images.amazon.com/images/P/0385335997.01.MZZZZZZZ.jpg
0446354732,Nothing Lasts Forever,Sidney Sheldon,1995,http://images.amazon.com/images/P/0446354732.01.MZZZZZZZ.jpg
0688084915,Nothing Lasts Forever,Sidney Sheldon,1994,http://images.amazon.com/images/P/0688084915.01.MZZZZZZZ.jpg
0446525804,Last Man Standing,David Baldacci,2001,http://images.amazon.com/images/P/0446525804.01.MZZZZZZZ.jpg
0446611778,Last Man Standing,David Baldacci,2002,http://images.amazon.com/images/P/0446611778.01.MZZZZZZZ.jpg
0373272979,Last Man Standing,Wendy Rosnau,2003,http://images.amazon.com/images/P/0373272979.01.MZZZZZZZ.jpg
0446527033,The Switch,Sandra Brown,2000,http://images.amazon.com/images/P/0446527033.01.MZZZZZZZ.jpg
0446609943,The Switch,Sandra Brown,2001,http://images.amazon.com/images/P/0446609943.01.MZZZZZZZ.jpg
0843945656,The Switch,Lynsay Sands,1999,http://images.amazon.com/images/P/0843945656.01.MZZZZZZZ.jpg
0743532430,The Switch,Sandra Brown,2003,http://images.amazon.com/images/P/0743532430.01.MZZZZZZZ.jpg
0440208319,The Switch,Elmore Leonard,1990,http://images.amazon.com/images/P/0440208319.01.MZZZZZZZ.jpg
0446527165,Wish You Well,David Baldacci,2000,http://images.amazon.com/images/P/0446527165.01.MZZZZZZZ.jpg
0446610100,Wish You Well,David Baldacci,2001,http://images.amazon.com/images/P/0446610100.01.MZZZZZZZ.jpg
0446605409,Plum Island,Nelson DeMille,1998,http://images.amazon.com/images/P/0446605409.01.MZZZZZZZ.jpg
044651506X,Plum Island,Nelson DeMille,1997,http://images.amazon.com/images/P/044651506X.01.MZZZZZZZ.jpg
0446679089,Plum Island,Nelson DeMille,2002,http://images.amazon.com/images/P/0446679089.01.MZZZZZZZ.jpg
0394583892,Plum Island,Nelson Demille,1997,http://images.amazon.com/images/P/0394583892.01.MZZZZZZZ.jpg
0446606189,Cat &amp; Mouse (Alex Cross Novels),James Patterson,1998,http://images.amazon.com/images/P/0446606189.01.MZZZZZZZ.jpg
0446607207,Tell Me Your Dreams,Sidney Sheldon,1999,http://images.amazon.com/images/P/0446607207.01.MZZZZZZZ.jpg
0688162827,Tell Me Your Dreams,Sidney Sheldon,1998,http://images.amazon.com/images/P/0688162827.01.MZZZZZZZ.jpg
0446607711,The Simple Truth,David Baldacci,1999,http://images.amazon.com/images/P/0446607711.01.MZZZZZZZ.jpg
0446523321,The Simple Truth,David Baldacci,1998,http://images.amazon.com/images/P/0446523321.01.MZZZZZZZ.jpg
0449223604,M Is for Malice,Sue Grafton,1998,http://images.amazon.com/images/P/0449223604.01.MZZZZZZZ.jpg
0451166892,The Pillars of the Earth,Ken Follett,1996,http://images.amazon.com/images/P/0451166892.01.MZZZZZZZ.jpg
1590862910,The Pillars of the Earth,Ken Follett,2002,http://images.amazon.com/images/P/1590862910.01.MZZZZZZZ.jpg
0452279178,"Wizard and Glass (The Dark Tower, Book 4)",Stephen King,1997,http://images.amazon.com/images/P/0452279178.01.MZZZZZZZ.jpg
0451194861,"Wizard and Glass (The Dark Tower, Book 4)",Stephen King,1998,http://images.amazon.com/images/P/0451194861.01.MZZZZZZZ.jpg
0451210875,"Wizard and Glass (The Dark Tower, Book 4)",Stephen King,2003,http://images.amazon.com/images/P/0451210875.01.MZZZZZZZ.jpg
0515120618,Montana Sky,Nora Roberts,2000,http://images.amazon.com/images/P/0515120618.01.MZZZZZZZ.jpg
0399141227,Montana Sky,Nora Roberts,1996,http://images.amazon.com/images/P/0399141227.01.MZZZZZZZ.jpg
0515121843,Sea Swept (Quinn Brothers (Paperback)),Nora Roberts,2001,http://images.amazon.com/images/P/0515121843.01.MZZZZZZZ.jpg
0515124214,Inner Harbor (Quinn Brothers (Paperback)),Nora Roberts,2001,http://images.amazon.com/images/P/0515124214.01.MZZZZZZZ.jpg
0515124893,Homeport,Nora Roberts,1999,http://images.amazon.com/images/P/0515124893.01.MZZZZZZZ.jpg
0399143874,Homeport,Nora Roberts,1998,http://images.amazon.com/images/P/0399143874.01.MZZZZZZZ.jpg
0515128554,Heart of the Sea (Irish Trilogy),Nora Roberts,2000,http://images.amazon.com/images/P/0515128554.01.MZZZZZZZ.jpg
051513628X,Key of Light (Key Trilogy (Paperback)),Nora Roberts,2003,http://images.amazon.com/images/P/051513628X.01.MZZZZZZZ.jpg
0515136379,Key of Knowledge (Key Trilogy (Paperback)),Nora Roberts,2003,http://images.amazon.com/images/P/0515136379.01.MZZZZZZZ.jpg
0515136530,"Key of Valor (Roberts, Nora. Key Trilogy, 3.)",Nora Roberts,2003,http://images.amazon.com/images/P/0515136530.01.MZZZZZZZ.jpg
0553212583,Wuthering Heights,EMILY BRONTE,1983,http://images.amazon.com/images/P/0553212583.01.MZZZZZZZ.jpg
0812505166,Wuthering Heights,Emily Bronte,1989,http://images.amazon.com/images/P/0812505166.01.MZZZZZZZ.jpg
0880299185,Wuthering Heights,Emily Bronte,1992,http://images.amazon.com/images/P/0880299185.01.MZZZZZZZ.jpg
0706430131,Wuthering Heights,Emily Bronte,0,http://images.amazon.com/images/P/0706430131.01.MZZZZZZZ.jpg
0553211412,Wuthering Heights,Emily Bronte,1983,http://images.amazon.com/images/P/0553211412.01.MZZZZZZZ.jpg
0553210211,Wuthering Heights,Emily Bronte,1981,http://images.amazon.com/images/P/0553210211.01.MZZZZZZZ.jpg
0451519582,Wuthering Heights,Emily Bronte,1959,http://images.amazon.com/images/P/0451519582.01.MZZZZZZZ.jpg
0395051029,Wuthering Heights,Emily Bronte,1956,http://images.amazon.com/images/P/0395051029.01.MZZZZZZZ.jpg
0439228913,Wuthering Heights,Emily Bronte,2003,http://images.amazon.com/images/P/0439228913.01.MZZZZZZZ.jpg
0141305479,Wuthering Heights,Emily Bronte,1999,http://images.amazon.com/images/P/0141305479.01.MZZZZZZZ.jpg
0312138946,Wuthering Heights,Emily Bronte,2000,http://images.amazon.com/images/P/0312138946.01.MZZZZZZZ.jpg
0553278029,A Great Deliverance,Elizabeth George,1989,http://images.amazon.com/images/P/0553278029.01.MZZZZZZZ.jpg
0553527126,A Great Deliverance,Elizabeth George,2000,http://images.amazon.com/images/P/0553527126.01.MZZZZZZZ.jpg
0553289411,The Plains of Passage (Earth's Children (Paperback)),JEAN M. AUEL,1991,http://images.amazon.com/images/P/0553289411.01.MZZZZZZZ.jpg
0553295977,Carnal Innocence,Nora Roberts,1992,http://images.amazon.com/images/P/0553295977.01.MZZZZZZZ.jpg
0553110942,Carnal Innocence,Nora Roberts,2000,http://images.amazon.com/images/P/0553110942.01.MZZZZZZZ.jpg
0553526375,Carnal Innocence,Nora Roberts,1999,http://images.amazon.com/images/P/0553526375.01.MZZZZZZZ.jpg
055356160X,Cry Wolf,TAMI HOAG,1993,http://images.amazon.com/images/P/055356160X.01.MZZZZZZZ.jpg
0312982585,Cry Wolf,Wilbur Smith,2001,http://images.amazon.com/images/P/0312982585.01.MZZZZZZZ.jpg
038512449X,Cry Wolf,Wilbur A. Smith,1977,http://images.amazon.com/images/P/038512449X.01.MZZZZZZZ.jpg
0440114950,Cry Wolf,Wilbur A. Smith,1983,http://images.amazon.com/images/P/0440114950.01.MZZZZZZZ.jpg
0553569910,The Ugly Duckling,Iris Johansen,1997,http://images.amazon.com/images/P/0553569910.01.MZZZZZZZ.jpg
0874066565,The Ugly Duckling,H. C. Anderson,1993,http://images.amazon.com/images/P/0874066565.01.MZZZZZZZ.jpg
0590437941,The Ugly Duckling,Lilian Moore,1988,http://images.amazon.com/images/P/0590437941.01.MZZZZZZZ.jpg
0553578022,The Face of Deception,Iris Johansen,1999,http://images.amazon.com/images/P/0553578022.01.MZZZZZZZ.jpg
0553106236,The Face of Deception,Iris Johansen,1998,http://images.amazon.com/images/P/0553106236.01.MZZZZZZZ.jpg
0553578693,The Next Accident,LISA GARDNER,2002,http://images.amazon.com/images/P/0553578693.01.MZZZZZZZ.jpg
0553802380,The Next Accident,LISA GARDNER,2001,http://images.amazon.com/images/P/0553802380.01.MZZZZZZZ.jpg
0553581554,The Killing Game: Only One Can Win...and the Loser Dies,Iris Johansen,2000,http://images.amazon.com/images/P/0553581554.01.MZZZZZZZ.jpg
0553582127,The Search,Iris Johansen,2001,http://images.amazon.com/images/P/0553582127.01.MZZZZZZZ.jpg
0553800914,The Search,Iris Johansen,2000,http://images.amazon.com/images/P/0553800914.01.MZZZZZZZ.jpg
0671004573,Before I Say Good-Bye,Mary Higgins Clark,2001,http://images.amazon.com/images/P/0671004573.01.MZZZZZZZ.jpg
0671047876,Before I Say Good-Bye,Mary Higgins Clark,2000,http://images.amazon.com/images/P/0671047876.01.MZZZZZZZ.jpg
0671011367,Deja Dead,Kathy Reichs,1998,http://images.amazon.com/images/P/0671011367.01.MZZZZZZZ.jpg
0684841177,Deja Dead,Kathy Reichs,1997,http://images.amazon.com/images/P/0684841177.01.MZZZZZZZ.jpg
067101420X,"Forever... : A Novel of Good and Evil, Love and Hope",Jude Deveraux,2002,http://images.amazon.com/images/P/067101420X.01.MZZZZZZZ.jpg
0671014218,The Mulberry Tree,Jude Deveraux,2002,http://images.amazon.com/images/P/0671014218.01.MZZZZZZZ.jpg
0743437640,The Mulberry Tree,Jude Deveraux,2003,http://images.amazon.com/images/P/0743437640.01.MZZZZZZZ.jpg
0671026011,The Empty Chair,Jeffery Deaver,2001,http://images.amazon.com/images/P/0671026011.01.MZZZZZZZ.jpg
0684855631,The Empty Chair,Jeffery Deaver,2000,http://images.amazon.com/images/P/0684855631.01.MZZZZZZZ.jpg
0671027387,Deception Point,Dan Brown,2002,http://images.amazon.com/images/P/0671027387.01.MZZZZZZZ.jpg
0743490304,Deception Point,Dan Brown,2003,http://images.amazon.com/images/P/0743490304.01.MZZZZZZZ.jpg
0671027379,Deception Point,Dan Brown,2001,http://images.amazon.com/images/P/0671027379.01.MZZZZZZZ.jpg
0671032992,Heartbreaker,Julie Garwood,2000,http://images.amazon.com/images/P/0671032992.01.MZZZZZZZ.jpg
0671034006,Heartbreaker,Julie Garwood,2001,http://images.amazon.com/images/P/0671034006.01.MZZZZZZZ.jpg
044021596X,Heartbreaker,KAREN ROBARDS,1998,http://images.amazon.com/images/P/044021596X.01.MZZZZZZZ.jpg
1551668874,Heartbreaker,Linda Howard,2002,http://images.amazon.com/images/P/1551668874.01.MZZZZZZZ.jpg
0385310382,Heartbreaker,Karen Robards,1997,http://images.amazon.com/images/P/0385310382.01.MZZZZZZZ.jpg
0446608912,Heartbreaker,Robert Ferrigno,2000,http://images.amazon.com/images/P/0446608912.01.MZZZZZZZ.jpg
0743474198,Heartbreaker,Julie Garwood,2010,http://images.amazon.com/images/P/0743474198.01.MZZZZZZZ.jpg
0671034057,Now You See Her,Linda Howard,1999,http://images.amazon.com/images/P/0671034057.01.MZZZZZZZ.jpg
0671568825,Now You See Her,Linda Howard,1998,http://images.amazon.com/images/P/0671568825.01.MZZZZZZZ.jpg
0345378261,Now You See Her,Whitney Otto,1995,http://images.amazon.com/images/P/0345378261.01.MZZZZZZZ.jpg
0743482891,Now You See Her,Linda Howard,2003,http://images.amazon.com/images/P/0743482891.01.MZZZZZZZ.jpg
0679415831,Now You See Her,Whitney Otto,1994,http://images.amazon.com/images/P/0679415831.01.MZZZZZZZ.jpg
0671042858,The Girl Who Loved Tom Gordon,Stephen King,2000,http://images.amazon.com/images/P/0671042858.01.MZZZZZZZ.jpg
0671045857,The Girl Who Loved Tom Gordon,Stephen King,1999,http://images.amazon.com/images/P/0671045857.01.MZZZZZZZ.jpg
067155302X,Harvest,Tess Gerritsen,1997,http://images.amazon.com/images/P/067155302X.01.MZZZZZZZ.jpg
0440208912,Harvest,BELVA PLAIN,1991,http://images.amazon.com/images/P/0440208912.01.MZZZZZZZ.jpg
0385299265,Harvest,Belva Plain,1990,http://images.amazon.com/images/P/0385299265.01.MZZZZZZZ.jpg
0751529028,Harvest,Celia Brayfield,2002,http://images.amazon.com/images/P/0751529028.01.MZZZZZZZ.jpg
0140154973,Harvest,Celia Brayfield,1996,http://images.amazon.com/images/P/0140154973.01.MZZZZZZZ.jpg
0671570676,Harvest,Tess Gerritsen,1996,http://images.amazon.com/images/P/0671570676.01.MZZZZZZZ.jpg
0671568175,Let Me Call You Sweetheart,Mary Higgins Clark,1996,http://images.amazon.com/images/P/0671568175.01.MZZZZZZZ.jpg
0684801523,The Great Gatsby,F. Scott Fitzgerald,1995,http://images.amazon.com/images/P/0684801523.01.MZZZZZZZ.jpg
185326041X,The Great Gatsby,F. Scott Fitzgerald,1999,http://images.amazon.com/images/P/185326041X.01.MZZZZZZZ.jpg
0684865742,Tis: A Memoir,Frank McCourt,2000,http://images.amazon.com/images/P/0684865742.01.MZZZZZZZ.jpg
0743418131,Deck the Halls (Holiday Classics),Mary Higgins Clark,2002,http://images.amazon.com/images/P/0743418131.01.MZZZZZZZ.jpg
0743424425,The Shining,Stephen King,2001,http://images.amazon.com/images/P/0743424425.01.MZZZZZZZ.jpg
0451193881,The Shining,Stephen King,1997,http://images.amazon.com/images/P/0451193881.01.MZZZZZZZ.jpg
0385121679,The Shining,Stephen King,1993,http://images.amazon.com/images/P/0385121679.01.MZZZZZZZ.jpg
0842329129,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1),Tim Lahaye,1996,http://images.amazon.com/images/P/0842329129.01.MZZZZZZZ.jpg
0842329110,Left Behind: A Novel of the Earth's Last Days (Left Behind No. 1),Tim Lahaye,1995,http://images.amazon.com/images/P/0842329110.01.MZZZZZZZ.jpg
1551666839,Dead Run,Erica Spindler,2003,http://images.amazon.com/images/P/1551666839.01.MZZZZZZZ.jpg
0425177777,Dead Run,Leo Atkins,2000,http://images.amazon.com/images/P/0425177777.01.MZZZZZZZ.jpg
1551669145,Dead Run,Erica Spindler,2002,http://images.amazon.com/images/P/1551669145.01.MZZZZZZZ.jpg
0440224845,Bittersweet,DANIELLE STEEL,2000,http://images.amazon.com/images/P/0440224845.01.MZZZZZZZ.jpg
0385319576,Bittersweet,Danielle Steel,1999,http://images.amazon.com/images/P/0385319576.01.MZZZZZZZ.jpg
0380799502,Bittersweet,Nevada Barr,1999,http://images.amazon.com/images/P/0380799502.01.MZZZZZZZ.jpg
